serial_nr,stationid,lon,lat,site,stationname
733,02299450,-82.2048417,27.11163889,USGS,BIG SLOUGH AT TROPICAIRE BLVD NEAR NORTH PORT FL
734,01585075,-76.34263889,39.40852778,USGS,"FOSTER BRANCH NEAR JOPPATOWNE, MD"
735,02087580,-78.7522222,35.71888889,USGS,"SWIFT CREEK NEAR APEX, NC"
736,02236000,-81.3825651,29.00831827,USGS,"ST. JOHNS RIVER NEAR DE LAND, FL"
737,01350140,-74.4730556,42.42888889,USGS,MINE KILL NEAR NORTH BLENHEIM NY
738,08163500,-96.9449819,29.4432973,USGS,"Lavaca Rv at Hallettsville, TX"
739,02315920,-83.4178333,31.63108333,USGS,"ALAPAHA RIVER AT GA 125/32 NEAR IRWINVILLE, GA"
740,01398500,-74.6361111,40.7083333,USGS,North Branch Raritan River near Far Hills NJ
741,01203510,-73.2821,41.41925,USGS,"POOTATUCK RIVER AT SANDY HOOK, CT"
742,01660400,-77.4335942,38.49040138,USGS,"AQUIA CREEK NEAR GARRISONVILLE, VA"
743,08104100,-97.4925088,31.001848499999998,USGS,"Lampasas Rv nr Belton, TX"
744,08105888,-97.6366722,30.51239444,USGS,"Brushy Ck at Kenney Fort Blvd at Round Rock, TX"
745,08165300,-99.3869916,30.06409747,USGS,"N Fk Guadalupe Rv nr Hunt, TX"
746,01644000,-77.57749179999999,39.01955309,USGS,"GOOSE CREEK NEAR LEESBURG, VA"
747,02101726,-79.4230754,35.73514055,USGS,"ROCKY R AT US 64 NEAR SILER CITY, NC"
748,01491500,-75.9430556,38.96680556,USGS,"TUCKAHOE CREEK NEAR RUTHSBURG, MD"
749,02296260,-81.6784128,27.45948376,USGS,CHARLIE CREEK NEAR CREWSVILLE FL
750,02303420,-82.40222220000001,28.1872222,USGS,"CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL"
751,01038000,-69.59388889,44.22277778,USGS,"Sheepscot River at North Whitefield, Maine"
752,01348000,-74.74083329999999,43.01666667,USGS,EAST CANADA CREEK AT EAST CREEK NY
753,01574500,-76.8533073,39.878710399999996,USGS,"Codorus Creek at Spring Grove, PA"
754,08065340,-95.4725778,31.34466944,USGS,"Hurricane Bayou at US-287 nr Crockett, TX"
755,01592500,-76.87375,39.1157222,USGS,"PATUXENT RIV NEAR LAUREL, MD"
756,02317500,-83.03266670000001,30.70383333,USGS,"ALAPAHA RIVER AT STATENVILLE, GA"
757,02298110,-81.7431667,27.04155556,USGS,PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL
758,01150900,-72.7589899,43.62229069,USGS,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT"
759,08074500,-95.39716120000001,29.77522777,USGS,"Whiteoak Bayou at Houston, TX"
760,02364500,-86.0993868,31.11267588,USGS,PEA RIVER NEAR SAMSON AL
761,01049265,-69.68388889,44.4722222,USGS,"Kennebec River at North Sidney, Maine"
762,02295194,-81.80230470000001,27.646144800000002,USGS,PEACE RIVER AT BOWLING GREEN FL
763,01153550,-72.48508889,43.1917433,USGS,WILLIAMS RIVER NEAR ROCKINGHAM VT
764,01555500,-76.91191979999999,40.61119589,USGS,"East Mahantango Creek near Dalmatia, PA"
765,0214643820,-80.7722222,35.2033333,USGS,"EDWARDS BRANCH AT SHEFFIELD DR AT CHARLOTTE, NC"
766,08078400,-95.3317917,29.28088333,USGS,"Austin Bayou at SH 35 nr Liverpool, TX"
767,03451500,-82.5780556,35.60888889,USGS,"FRENCH BROAD RIVER AT ASHEVILLE, NC"
768,08088610,-98.41171899999999,32.85817854,USGS,"Brazos Rv nr Graford, TX"
769,02310752,-82.6458056,28.90155556,USGS,SALT RIVER NEAR CRYSTAL RIVER FL
770,07378746,-91.0209444,30.32138889,USGS,"Bayou Manchac at Alligator B. near Kleinpeter, LA"
771,01429000,-75.326829,41.5872185,USGS,"West Branch Lackawaxen River at Prompton, PA"
772,08078940,-95.5085917,29.25361389,USGS,"Oyster Ck at CR 34 nr Angleton, TX"
773,02297251,-81.97341879999999,27.36643259,USGS,HORSE CREEK NEAR LIMESTONE FL
774,01183500,-72.698981,42.106760200000004,USGS,"WESTFIELD RIVER NEAR WESTFIELD, MA"
775,02024915,-79.2783333,37.6975,USGS,"PEDLAR RIVER AT FOREST ROAD NEAR BUENA VISTA, VA"
776,01538000,-76.09381749,41.0595282,USGS,"Wapwallopen Creek near Wapwallopen, PA"
777,02344424,-84.41861109999999,33.318611100000005,USGS,"LAKE HORTON TAILRACE NEAR FAYETTEVILLE, GA"
778,07380126,-90.88370919,30.297416899999998,USGS,"Henderson Bayou near Port Vincent, LA"
779,01478950,-75.6950833,39.70688889,USGS,"PIKE CREEK NEAR NEWARK, DE"
780,01403600,-74.4575,40.60194444,USGS,Green Brook at Rock Avenue at Plainfield NJ
781,01575500,-76.7552459,39.94620975,USGS,"Codorus Creek near York, PA"
782,01072870,-70.9564507,43.23480487,USGS,"ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH"
783,01388500,-74.2819444,40.9697222,USGS,Pompton River at Pompton Plains NJ
784,01170100,-72.67064738,42.70341695,USGS,"GREEN RIVER NEAR COLRAIN, MA"
785,01015800,-68.3716667,46.52305556,USGS,"Aroostook River near Masardis, Maine"
786,02344605,-84.6069444,33.39555556,USGS,"LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA"
787,08025240,-93.8443472,31.30316389,USGS,"Housen Bayou at SH 87 nr Hemphill, TX"
788,02156370,-81.5316667,34.8733333,USGS,"PACOLET RIVER NEAR SARATT, SC"
789,07280010,-90.23011109999999,34.14463889,USGS,"TALLAHATCHIE RIVER AT ALLEN, MS"
790,08016910,-93.42461109999999,30.423111100000003,USGS,"Buxton Creek at Hwy 27 nr DeQuincy, LA"
791,03021520,-79.8967189,41.90783338,USGS,"French Creek near Union City, PA"
792,04232482,-76.95388889,42.6803333,USGS,KEUKA LAKE OUTLET AT DRESDEN NY
793,02394670,-84.839,34.1427222,USGS,"ETOWAH RIVER AT GA 61, NEAR CARTERSVILLE, GA"
794,03072655,-79.9228206,39.825027500000004,USGS,"Monongahela River near Masontown, PA"
795,08200720,-99.1166667,29.376111100000003,USGS,"Hondo Ck at SH 173 nr Hondo, TX"
796,021473428,-81.0686944,34.88927778,USGS,"WILDCAT CREEK BELOW ROCK HILL, SC"
797,02465292,-87.5647288,33.17484164,USGS,"CRIBBS MILL CREEK AT WW PLANT AT TUSCALOOSA, AL."
798,01594000,-76.8161667,39.13441667,USGS,"LITTLE PATUXENT RIVER AT SAVAGE, MD"
799,03014500,-79.20363889,42.11263889,USGS,CHADAKOIN RIVER AT FALCONER NY
800,01430000,-75.2479377,41.5619407,USGS,"Lackawaxen River near Honesdale, PA"
801,08017300,-96.2533118,32.89790085,USGS,"S Fk Sabine Rv nr Quinlan, TX"
802,02112250,-80.8491,36.24103889,USGS,"YADKIN RIVER AT ELKIN, NC"
803,01196620,-72.9026583,41.42041389,USGS,"MILL RIVER NEAR HAMDEN, CT"
804,01104683,-71.11116328,42.3373197,USGS,"MUDDY RIVER AT BROOKLINE, MA"
805,07376300,-90.55111109999999,30.37655556,USGS,"Tickfaw River Near Springfield, La."
806,02215260,-83.2790278,31.99666667,USGS,"OCMULGEE RIVER AT ABBEVILLE, GA"
807,08140700,-99.13033759999999,31.972644399999997,USGS,"Pecan Bayou nr Cross Cut, TX"
808,01091500,-71.5506252,43.01675,USGS,"PISCATAQUOG RIVER NEAR GOFFSTOWN, NH"
809,0146587310,-74.84175,39.8677222,USGS,Haynes C at Tuckerton Rd at Lake Pine NJ
810,01546500,-77.794168,40.88978334,USGS,"Spring Creek near Axemann, PA"
811,01064140,-70.30293329999999,43.7245972,USGS,"Presumpscot River near West Falmouth, Maine"
812,07365000,-92.6499167,32.68075,USGS,"Byu D'Arbonne nr Dubach, LA"
813,01547500,-77.60443790000001,41.05173127,USGS,"Bald Eagle Creek at Blanchard, PA"
814,02156350,-81.74238889,34.92123056,USGS,"PACOLET RIVER AT PACOLET, SC"
815,01500000,-75.2343056,42.33313889,USGS,OULEOUT CREEK AT EAST SIDNEY NY
816,07369700,-91.26261190000001,32.9931799,USGS,"Bayou Macon nr Kilbourne, LA"
817,04245840,-76.00277778,43.25980556,USGS,SCRIBA CREEK NEAR CONSTANTIA NY
818,01644371,-77.2556944,39.2314722,USGS,"LITTLE SENECA CREEK TRIBUTARY NEAR CLARKSBURG, MD"
819,02366996,-86.1866092,30.669079999999997,USGS,"ALAQUA CREEK NEAR PLEASANT RIDGE, FL"
820,08048800,-97.2486256,32.80735146,USGS,"Big Fossil Ck at Haltom City, TX"
821,02102908,-79.1775,35.18277778,USGS,"FLAT CREEK NEAR INVERNESS, NC"
822,01536500,-75.8807518,41.2509149,USGS,"Susquehanna River at Wilkes-Barre, PA"
823,08023400,-93.65851499,31.8751667,USGS,"Bayou San Patricio near Benson, LA"
824,02047500,-76.8746824,37.0251499,USGS,"BLACKWATER RIVER NEAR DENDRON, VA"
825,02323500,-82.9365131,29.58968017,USGS,"SUWANNEE RIVER NEAR WILCOX, FLA."
826,02436500,-88.6280556,34.05916667,USGS,"TOWN CREEK NR NETTLETON, MS"
827,01638480,-77.57637779999999,39.25510206,USGS,"CATOCTIN CREEK AT TAYLORSTOWN, VA"
828,08013500,-92.8140368,30.6404757,USGS,"Calcasieu River near Oberlin, LA"
829,02291673,-81.8544167,26.50688889,USGS,"TENMILE CANAL AT CONTROL NEAR ESTERO, FL"
830,02299472,-82.2203333,27.06933333,USGS,BIG SLOUGH AT WEST PRICE BLVD NEAR NORTH PORT FL
831,07386850,-91.955952,30.219367,USGS,"Vermilion River near Lafayette, LA"
832,01374505,-73.6074722,41.3945833,USGS,EAST BRANCH CROTON RIVER AT BREWSTER NY
833,03081500,-79.49448290000001,39.86590869,USGS,"Youghiogheny River at Ohiopyle, PA"
834,08072600,-95.6431667,29.76938056,USGS,"Buffalo Bayou at State Hwy 6 nr Addicks, TX"
835,03503000,-83.5269444,35.33638889,USGS,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC"
836,08128030,-100.5042194,31.272761100000004,USGS,"S Concho Rv abv Twin Buttes Res nr San Angelo, TX"
837,02313000,-82.3495406,28.98886759,USGS,"WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL"
838,02259100,-81.00917220000001,27.0964472,USGS,"INDIAN PRAIRIE CANAL ABOVE S-72 NR OKEECHOBEE, FL"
839,01302020,-73.87438889,40.86230556,USGS,BRONX RIVER AT NY BOTANICAL GARDEN AT BRONX NY
840,01552000,-76.91246379,41.32507836,USGS,"Loyalsock Creek at Loyalsockville, PA"
841,01433005,-74.78327778,41.56727778,USGS,MONGAUP R BELOW SWINGING BRIDGE RESERVOIR NY
842,01054114,-71.1706556,44.38131944,USGS,"Peabody River at Gorham, New Hampshire"
843,01113895,-71.38144467,41.8884331,USGS,BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI
844,01543500,-78.1030596,41.31728467,USGS,"Sinnemahoning Creek at Sinnemahoning, PA"
845,04292810,-73.1508333,44.85611110000001,USGS,"JEWETT BROOK AT VT 38, NEAR ST. ALBANS, VT"
846,0210433975,-78.97503889,35.1122,USGS,"BEAVER CR AT ALL AMERICAN FREEWAY FORT BRAGG, NC"
847,01422500,-74.90105559999999,42.25238889,USGS,LITTLE DELAWARE RIVER NEAR DELHI NY
848,02246751,-81.6682,30.44333889,USGS,"BROWARD RIVER BL BISCAYNE BLVD NR JACKSONVILLE, FL"
849,08072050,-95.0938189,29.87633426,USGS,"San Jacinto Rv nr Sheldon, TX"
850,0136219503,-74.4490833,42.09788889,USGS,ESOPUS CREEK BELOW LOST CLOVE RD AT BIG INDIAN NY
851,08474118,-97.47886109999999,26.04375,USGS,"Cameron Co Ditch 2 at FM 1847 nr Los Fresnos, TX"
852,01576787,-76.32829298,39.90593409,USGS,"Pequea Creek at Martic Forge, PA"
853,01586610,-76.9553056,39.45188889,USGS,"MORGAN RUN NEAR LOUISVILLE, MD"
854,08040600,-94.15102370000001,30.79103579,USGS,"Neches Rv nr Town Bluff, TX"
855,021720869,-80.02370140000001,32.8346201,USGS,"ASHLEY RIVER NEAR NORTH CHARLESTON, SC"
856,02124080,-80.7519444,35.41416667,USGS,"CLARKE CREEK NEAR HARRISBURG, NC"
857,02320000,-83.17152469999999,30.09994513,USGS,"SUWANNEE RIVER AT LURAVILLE, FLA."
858,08038000,-94.3043677,31.50434957,USGS,"Attoyac Bayou nr Chireno, TX"
859,0110057380,-71.2696667,42.481333299999996,USGS,"HARTWELL BROOK AT BEDFORD, MA"
860,01473000,-75.451567,40.22954725,USGS,"Perkiomen Creek at Graterford, PA"
861,02315550,-82.9331875,30.3929988,USGS,SUWANNEE RIVER AT SUWANNEE SPRINGS FLA
862,016701405,-78.00673889,38.139,USGS,"N ANNA RIVER AT RT 669 NR MONROVIA, VA"
863,08071000,-95.1682662,30.232713699999998,USGS,"Peach Ck at Splendora, TX"
864,01209761,-73.51107778,41.1743222,USGS,"FIVEMILE RIVER NEAR NEW CANAAN, CT"
865,01379500,-74.38972220000001,40.726111100000004,USGS,Passaic River near Chatham NJ
866,07344210,-94.15138890000001,33.30416667,USGS,"Sulphur Rv nr Texarkana, TX"
867,01303500,-73.46355559999999,40.85716667,USGS,COLD SPRING BROOK AT COLD SPRING HARBOR NY
868,02400680,-85.7671907,34.43814386,USGS,"BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE, AL"
869,02476500,-88.6772222,32.36777778,USGS,"SOWASHEE CREEK AT MERIDIAN, MS"
870,02135000,-79.24772220000001,34.05675,USGS,"LITTLE PEE DEE R. AT GALIVANTS FERRY, SC"
871,02024752,-79.3672547,37.55541524,USGS,"JAMES RIVER AT BLUE RIDGE PKWY NR BIG ISLAND, VA"
872,08066300,-94.77972220000001,30.48138889,USGS,"Menard Ck nr Rye, TX"
873,022035975,-81.36277779999999,31.45333333,USGS,"HUDSON CREEK AT MERIDIAN LANDING, NEAR MERIDIAN,GA"
874,02321898,-82.5596472,29.92656389,USGS,SANTA FE RIVER AT O'LENO STATE PARK FLA
875,04214500,-78.7564167,42.85461110000001,USGS,BUFFALO CREEK AT GARDENVILLE NY
876,03085000,-79.85809429999999,40.39113189,USGS,"Monongahela River at Braddock, PA"
877,02274010,-80.8725617,27.3653202,USGS,"TAYLOR CREEK NEAR OKEECHOBEE, FL"
878,0214192500,-81.27949720000001,35.844736100000006,USGS,"MIDDLE LITTLE R AT MORETZ DAM NR BETHLEHEM, NC"
879,08456310,-100.41922220000001,29.30791667,USGS,"Las Moras Spgs Dws of pool at Brackettville,TX"
880,02256500,-81.3147949,26.932558500000003,USGS,"FISHEATING CREEK AT PALMDALE, FL"
881,07386880,-91.9928975,30.2174229,USGS,"Vermilion River at Surrey St. at Lafayette, LA"
882,03021410,-79.8503286,42.0817221,USGS,"West Branch French Creek near Lowville, PA"
883,0136230002,-74.33458329999999,42.0797222,USGS,WOODLAND CREEK ABOVE MOUTH AT PHOENICIA NY
884,02291524,-81.7903611,26.36233333,USGS,"SPRING CREEK HEADWATER NEAR BONITA SPRINGS, FL"
885,01208171,-73.05427449,41.557041299999995,USGS,"NAUGATUCK RIVER AT WATERBURY, CT"
886,01421000,-75.1747222,41.97327778,USGS,EAST BRANCH DELAWARE RIVER AT FISHS EDDY NY
887,01365100,-74.51302778,41.8521111,USGS,CANNONSVILLE RES DIV CHANNEL NR GRAHAMSVILLE NY
888,02320500,-82.9276278,29.955785,USGS,"SUWANNEE RIVER AT BRANFORD, FLA."
889,02415000,-85.8780186,33.06539786,USGS,HILLABEE CREEK NEAR HACKNEYVILLE AL
890,08070000,-95.10409990000001,30.33659809,USGS,"E Fk San Jacinto Rv nr Cleveland, TX"
891,0214627970,-80.8683333,35.24027778,USGS,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC"
892,01011000,-69.0794444,47.0697222,USGS,"Allagash River near Allagash, Maine"
893,07351755,-93.20627890000002,31.8604403,USGS,"Bayou Pierre near Powhatan, LA."
894,08163880,-96.9872333,29.09466667,USGS,"Chicolette Ck at US 77 nr Yoakum, TX"
895,50045010,-66.23842638,18.344012,USGS,"RIO DE LA PLATA BLW LA PLATA DAMSITE, PR"
896,01118000,-71.7164561,41.49815516,USGS,"WOOD RIVER AT HOPE VALLEY, RI"
897,04273700,-73.49488889,44.64016667,USGS,SALMON RIVER AT SOUTH PLATTSBURGH NY
898,02326500,-83.80682559,30.36992847,USGS,"AUCILLA RIVER AT LAMONT, FLA."
899,02301793,-82.37175969,27.985021000000003,USGS,EAST LAKE OUTFALL AT E. CHELSEA ST. NEAR TAMPA FL
900,03044000,-79.3908724,40.454511700000005,USGS,"Conemaugh River at Tunnelton, PA"
901,0208706575,-78.6891667,36.023611100000004,USGS,"BEAVERDAM CREEK AT DAM NEAR CREEDMOOR, NC"
902,03572690,-85.92969659999999,34.498698100000006,USGS,"SOUTH SAUTY CREEK NEAR RAINSVILLE, ALA"
903,01573684,-76.55452778,40.22519444,USGS,"Little Conewago Crk, Gingrich Rd at Upper Lawn PA"
904,08130700,-100.600931,31.3309973,USGS,"Spring Ck abv Twin Buttes Res nr San Angelo, TX"
905,08019200,-95.206614,32.55986369,USGS,"Sabine Rv nr Hawkins, TX"
906,02136070,-79.4015,33.54719444,USGS,"BLACK RIVER AT SC51 NEAR RHEMS, SC"
907,02203603,-84.4152778,33.68388889,USGS,"SOUTH RIVER AT SPRINGDALE ROAD, AT ATLANTA, GA"
908,02326900,-84.14825079999999,30.271431099999997,USGS,"ST. MARKS RIVER NEAR NEWPORT, FLA."
909,03044810,-79.23388889,40.16888889,USGS,"Linn Run at Linn Run State Park near Rector, PA"
910,02310308,-82.72260059999999,28.250287699999998,USGS,PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL
911,08029520,-93.7944833,30.605011100000002,USGS,"Big Cow Ck at FM 1416 nr Call, TX"
912,0357587728,-86.5741495,34.74567586,USGS,"DALLAS BRANCH AT COLEMAN ST IN HUNTSVILLE, AL"
913,01374930,-73.7686944,41.33813889,USGS,MUSCOOT RIVER AT BALDWIN PLACE NY
914,0205551460,-79.9375556,37.27794444,USGS,"LICK RUN ABOVE PATTON AVENUE AT ROANOKE, VA"
915,01030350,-68.1580556,45.708611100000006,USGS,Wytopitlock Stream near Wytopitlock Maine
916,02040892,-77.8016667,37.31805556,USGS,"APPOMATTOX RIVER AT ROUTE 602 NEAR MANNBORO, VA"
917,01622000,-78.9136385,38.340405100000005,USGS,"NORTH RIVER NEAR BURKETOWN, VA"
918,02146700,-80.82,35.1408333,USGS,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC"
919,01646305,-77.1756743,38.95977716,USGS,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA"
920,07227500,-101.879628,35.4703261,USGS,"Canadian Rv nr Amarillo, TX"
921,01433500,-74.75877778,41.4612222,USGS,MONGAUP RIVER NEAR MONGAUP NY
922,01333000,-73.1967511,42.70886815,USGS,"GREEN RIVER AT WILLIAMSTOWN, MA"
923,02467500,-88.1933589,32.57374714,USGS,SUCARNOOCHEE RIVER AT LIVINGSTON AL
924,02458600,-86.9258266,33.5481615,USGS,"VILLAGE CREEK NEAR DOCENA, ALABAMA"
925,03031500,-79.68115999999999,41.10061789,USGS,"Allegheny River at Parker, PA"
926,02162350,-82.537623,35.1201172,USGS,"MIDDLE SALUDA RIVER NEAR CLEVELAND, SC"
927,04253296,-74.7216667,43.74402778,USGS,BUCK CREEK NEAR INLET NY
928,02485810,-90.1716944,32.32352778,USGS,"BELHAVEN CREEK AT RIVERSIDE DRIVE AT JACKSON, MS"
929,0804956950,-97.0098806,32.8044972,USGS,"Bear Ck at Shady Grove Rd, Grand Prairie, TX"
930,01458500,-75.065,40.5261111,USGS,Delaware River at Frenchtown NJ
931,01553240,-76.8649637,41.0186959,USGS,"W Br Susquehanna River at West Milton, PA"
932,08189320,-97.5950167,28.381675,USGS,"Medio Ck at SH 202 nr Beeville, TX"
933,02235200,-81.4897222,28.87444444,USGS,"BLACKWATER CREEK NEAR CASSIA, FL"
934,08012000,-92.63175,30.48077778,USGS,"Bayou Nezpique near Basile, LA"
935,03513000,-83.4469444,35.4275,USGS,"TUCKASEGEE RIVER AT BRYSON CITY, NC"
936,02336410,-84.4392778,33.838222200000004,USGS,"NANCY CREEK AT WEST WESLEY ROAD, AT ATLANTA, GA"
937,02303348,-82.3622222,28.17133333,USGS,TROUT CREEK AT WESLEY CHAPEL FL
938,08065800,-95.7777778,30.884722200000002,USGS,"Bedias Ck nr Madisonville, TX"
939,08066500,-94.85076219999999,30.425206699999997,USGS,"Trinity Rv at Romayor, TX"
940,01669520,-76.6963468,37.6337529,USGS,"DRAGON SWAMP AT MASCOT, VA"
941,02315500,-82.73818259999999,30.325781199999998,USGS,"SUWANNEE RIVER AT WHITE SPRINGS, FLA."
942,02157475,-82.19327779999999,34.98002778,USGS,"MIDDLE TYGER RIVER BELOW LYMAN LAKE, NR GREER, SC"
943,02294217,-81.876192,28.04418733,USGS,SADDLE CREEK AT ST.HWY 542 NEAR LAKELAND FL
944,01116905,-71.47888889,41.63,USGS,"HUNT R 250 FT DS FRY BRK AT FRENCHTOWN, RI"
945,02385800,-84.77025,34.71675,USGS,"HOLLY CREEK NEAR CHATSWORTH, GA"
946,02462000,-87.1222186,33.44733226,USGS,VALLEY CREEK NEAR OAK GROVE AL
947,08079600,-101.1976302,33.03843236,USGS,"DMF Brazos Rv at Justiceburg, TX"
948,02307032,-82.62676490000001,28.050850699999998,USGS,DOUBLE BRANCH AT COUNTRY WAY BLVD NEAR OLDSMAR FL
949,01432110,-75.036281,41.47592279999999,USGS,"Lackawaxen River at Rowland, PA"
950,01104410,-71.2642235,42.43648406,USGS,"CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA"
951,073645001,-91.8681667,32.87319444,USGS,"Bayou Bartholomew at Hwy 425 nr Beekman, LA"
952,03207800,-82.1956935,37.35371995,USGS,"LEVISA FORK AT BIG ROCK, VA"
953,01188000,-72.9648261,41.786209,USGS,"BUNNELL BROOK NEAR BURLINGTON, CT"
954,04213376,-79.3504444,42.45063889,USGS,CANADAWAY CREEK AT FREDONIA NY
955,04231401,-77.6507222,43.09352778,USGS,RED CREEK BELOW CO HWY 85 AT MORTIMER NY
956,0217208135,-80.1826944,33.0041111,USGS,"SAWMILL BRANCH AT ASHLEY DRIVE NR SUMMERVILLE, SC"
957,02447026,-88.15419179999999,32.85235218,USGS,"TOMBIGBEE R BLW HEFLIN L&D NR GAINESVILLE, ALA"
958,02398300,-85.50912679999999,34.29036965,USGS,CHATTOOGA RIVER ABOVE GAYLESVILLE AL
959,02485820,-90.1623611,32.31877778,USGS,"BELHAVEN CREEK AT LAUREL STREET AT JACKSON, MS"
960,01021480,-67.73611109999999,44.936944399999994,USGS,"Old Stream near Wesley, Maine"
961,02091500,-77.5825,35.42888889,USGS,"CONTENTNEA CREEK AT HOOKERTON, NC"
962,01434000,-74.69713889,41.3705833,USGS,DELAWARE RIVER AT PORT JERVIS NY
963,08211000,-97.8602769,28.03834719,USGS,"Nueces Rv nr Mathis, TX"
964,02485950,-90.1925,32.303611100000005,USGS,"TOWN CREEK AT JACKSON, MS"
965,08145000,-99.3350553,31.13822366,USGS,"Brady Ck at Brady, TX"
966,08075770,-95.2679907,29.79328217,USGS,"Hunting Bayou at IH 610, Houston, TX"
967,02247222,-81.2595108,29.66941676,USGS,"PELLICER CREEK NEAR ESPANOLA, FL"
968,08134250,-100.5550977,31.54265769,USGS,"N Concho Rv nr Grape Creek, TX"
969,01674000,-77.3858142,38.061801,USGS,"MATTAPONI RIVER NEAR BOWLING GREEN, VA"
970,02162035,-81.0733333,34.048333299999996,USGS,"BROAD RIVER NEAR COLUMBIA, SC"
971,01161280,-72.4719444,42.6833333,USGS,"CONNECTICUT RIVER NEAR NORTHFIELD, MA"
972,02331600,-83.622775,34.5407222,USGS,"CHATTAHOOCHEE RIVER NEAR CORNELIA, GA"
973,03036151,-79.478625,40.8939083,USGS,"Allegheny R at L&D 8 (lower pool) nr Templeton, PA"
974,01473730,-75.30962790000001,40.070665500000004,USGS,"Schuylkill River at Conshohocken, PA"
975,07386980,-92.1563611,29.951111100000002,USGS,"Vermilion River at Perry, LA"
976,01466500,-74.50527778,39.885,USGS,McDonalds Branch in Byrne State Forest NJ
977,04282000,-73.0131628,43.6036792,USGS,"OTTER CREEK AT CENTER RUTLAND, VT"
978,0214183365,-81.3613778,35.842025,USGS,"UPPER LITTLE R AT SR1740 AT PETRA MILLS, NC"
979,08108710,-96.61724170000001,31.121486100000002,USGS,"Walnut Ck at FM 46 nr Bremond, TX"
980,02297100,-81.8795282,27.16671794,USGS,JOSHUA CREEK AT NOCATEE FL
981,02147310,-80.8905556,34.59805556,USGS,"CATAWBA RIVER AT GREAT FALLS, SC"
982,01154500,-72.43675490000001,43.12618905,USGS,"CONNECTICUT RIVER AT NORTH WALPOLE, NH"
983,021108125,-79.1269867,33.50655724,USGS,"WACCAMAW RIVER NEAR PAWLEYS ISLAND, SC"
984,021722801,-81.65538889,33.7275,USGS,"SOUTH FORK EDISTO RIVER BELOW MONETTA, SC"
985,02193340,-82.8585,33.68266667,USGS,"KETTLE CREEK NEAR WASHINGTON, GA"
986,03575980,-86.627494,34.69259115,USGS,MCDONALD CREEK AT PATTON ROAD NR HUNTSVILLE AL
987,01085500,-71.7472995,43.192856899999995,USGS,"CONTOOCOOK R BL HOPKINTON DAM AT W HOPKINTON, NH"
988,03049800,-79.93810799,40.520346200000006,USGS,"Little Pine Creek near Etna, PA"
989,50093120,-66.0232196,18.01440962,USGS,"RIO GRANDE DE PATILLAS BLW LAGO PATILLAS, PR"
990,0209205053,-77.11388889,35.2308333,USGS,"SWIFT CREEK AT HWY 43 NR STREETS FERRY, NC"
991,08203450,-99.74888890000001,29.34527778,USGS,"Leona Rv at CR 429A nr Uvalde, TX"
992,02400500,-85.9977494,34.010375200000006,USGS,COOSA RIVER AT GADSDEN AL
993,01621050,-78.96030749,38.48679008,USGS,"MUDDY CREEK AT MOUNT CLINTON, VA"
994,02205000,-84.005,34.00194444,USGS,"WILDCAT CREEK NEAR LAWRENCEVILLE, GA"
995,02423586,-86.8136007,33.4487185,USGS,"SHADES CREEK NR HOMEWOOD, ALA"
996,02322800,-82.86040329999999,29.91162076,USGS,SANTA FE RIVER NR HILDRETH FLA
997,02050000,-76.91829399999999,36.68042849,USGS,"BLACKWATER RIVER AT HWYS 58/258 AT FRANKLIN, VA"
998,08207500,-98.33834540000001,28.86497693,USGS,"Atascosa Rv nr McCoy, TX"
999,01393890,-74.2705556,40.7347222,USGS,East Branch Rahway River at Maplewood NJ
1000,08053000,-96.9611173,33.0456773,USGS,"Elm Fk Trinity Rv nr Lewisville, TX"
1001,02059500,-79.5203076,37.1731995,USGS,"GOOSE CREEK NEAR HUDDLESTON, VA"
1002,08105700,-97.27888490000001,30.69436146,USGS,"San Gabriel Rv at Laneport, TX"
1003,03040050,-78.6758333,40.38555556,USGS,"Trout Run at Portage, PA"
1004,01625000,-78.8619703,38.26179616,USGS,"MIDDLE RIVER NEAR GROTTOES, VA"
1005,02118000,-80.65888889,35.845,USGS,"SOUTH YADKIN RIVER NEAR MOCKSVILLE, NC"
1006,02388350,-85.1401667,34.360833299999996,USGS,"ARMUCHEE CREEK AT OLD DALTON ROAD, NEAR ROME, GA"
1007,02359223,-85.0842806,29.769511100000003,USGS,"JACKSON RIVER AT RANCH ROAD NR APALACHICOLA, FL"
1008,01505810,-75.59638889,42.44166667,USGS,CHENANGO RIVER AT OXFORD NY
1009,08074540,-95.3680556,29.79277778,USGS,"Little Whiteoak Bayou at Trimble St, Houston, TX"
